Month,site,specialty,AdmissionStatus,WeeksWaitCategory,PathwayCount
2024-02,LH,Gen Surg,NonAdmitted,52+ weeks,157
2024-02,LH,Geriatric Med,NonAdmitted,0-17 weeks,134
2024-02,LH,Geriatric Med,NonAdmitted,18-51 weeks,4
2024-02,LH,Gynae,Admitted,0-17 weeks,133
2024-02,LH,Gynae,Admitted,18-51 weeks,226
2024-02,LH,Gynae,Admitted,52+ weeks,66
2024-02,LH,Gynae,NonAdmitted,0-17 weeks,1936
2024-02,LH,Gynae,NonAdmitted,18-51 weeks,1106
2024-02,LH,Gynae,NonAdmitted,52+ weeks,56
2024-02,LH,Med Oncol,Admitted,0-17 weeks,49
2024-02,LH,Med Oncol,NonAdmitted,0-17 weeks,134
2024-02,LH,Med Oncol,NonAdmitted,18-51 weeks,8
2024-02,LH,Med Oncol,NonAdmitted,52+ weeks,1
2024-02,LH,Nephro,NonAdmitted,0-17 weeks,115
2024-02,LH,Nephro,NonAdmitted,18-51 weeks,25
2024-02,LH,Neuro,NonAdmitted,0-17 weeks,753
2024-02,LH,Neuro,NonAdmitted,18-51 weeks,988
2024-02,LH,Neuro,NonAdmitted,52+ weeks,48
2024-02,LH,Paed Cardio,NonAdmitted,0-17 weeks,94
2024-02,LH,Paed Cardio,NonAdmitted,18-51 weeks,41
2024-02,LH,Paed Cardio,NonAdmitted,52+ weeks,2
2024-02,LH,Paed Clin Haem,NonAdmitted,0-17 weeks,4
2024-02,LH,Paed Derm,Admitted,0-17 weeks,1
2024-02,LH,Paed Derm,NonAdmitted,0-17 weeks,180
2024-02,LH,Paed Derm,NonAdmitted,18-51 weeks,8
2024-02,LH,Paed Endocrin,NonAdmitted,0-17 weeks,14
2024-02,LH,Paed Endocrin,NonAdmitted,18-51 weeks,1
2024-02,LH,Paed ENT,Admitted,0-17 weeks,152
2024-02,LH,Paed ENT,Admitted,18-51 weeks,372
2024-02,LH,Paed ENT,Admitted,52+ weeks,231
2024-02,LH,Paed ENT,NonAdmitted,0-17 weeks,485
2024-02,LH,Paed ENT,NonAdmitted,18-51 weeks,493
2024-02,LH,Paed ENT,NonAdmitted,52+ weeks,158
2024-02,LH,Paed Gastro,NonAdmitted,0-17 weeks,39
2024-02,LH,Paed Gastro,NonAdmitted,18-51 weeks,7
2024-02,LH,Paed Ophthal,NonAdmitted,0-17 weeks,162
2024-02,LH,Paed Ophthal,NonAdmitted,18-51 weeks,40
2024-02,LH,Paed Ophthal,NonAdmitted,52+ weeks,1
2024-02,LH,Paed Rheum,NonAdmitted,0-17 weeks,38
2024-02,LH,Paed Rheum,NonAdmitted,18-51 weeks,16
2024-02,LH,Paed Rheum,NonAdmitted,52+ weeks,1
2024-02,LH,Paed Surg,Admitted,0-17 weeks,67
2024-02,LH,Paed Surg,Admitted,18-51 weeks,15
2024-02,LH,Paed Surg,NonAdmitted,0-17 weeks,128
2024-02,LH,Paed Surg,NonAdmitted,18-51 weeks,8
2024-02,LH,Paed Surg,NonAdmitted,52+ weeks,1
2024-02,LH,Paed T&O,Admitted,0-17 weeks,2
2024-02,LH,Paed T&O,Admitted,18-51 weeks,3
2024-02,LH,Paed T&O,Admitted,52+ weeks,4
2024-02,LH,Paediatrics,NonAdmitted,0-17 weeks,778
2024-02,LH,Paediatrics,NonAdmitted,18-51 weeks,196
2024-02,LH,Paediatrics,NonAdmitted,52+ weeks,4
2024-02,LH,Pain Manage,Admitted,0-17 weeks,42
2024-02,LH,Pain Manage,Admitted,18-51 weeks,34
2024-02,LH,Pain Manage,Admitted,52+ weeks,4
2024-02,LH,Pain Manage,NonAdmitted,0-17 weeks,407
2024-02,LH,Pain Manage,NonAdmitted,18-51 weeks,469
2024-02,LH,Pain Manage,NonAdmitted,52+ weeks,14
2024-02,LH,Physio,Admitted,0-17 weeks,16
2024-02,LH,Physio,Admitted,18-51 weeks,11
2024-02,LH,Physio,Admitted,52+ weeks,1
2024-02,LH,Physio,NonAdmitted,0-17 weeks,7
2024-02,LH,Physio,NonAdmitted,18-51 weeks,8
2024-02,LH,Physio,NonAdmitted,52+ weeks,1
2024-02,LH,Podiatric Surgery,Admitted,18-51 weeks,7
2024-02,LH,Resp Med,Admitted,0-17 weeks,8
2024-02,LH,Resp Med,NonAdmitted,0-17 weeks,476
2024-02,LH,Resp Med,NonAdmitted,18-51 weeks,61
2024-02,LH,Rheum,Admitted,0-17 weeks,7
2024-02,LH,Rheum,Admitted,18-51 weeks,8
2024-02,LH,Rheum,Admitted,52+ weeks,3
2024-02,LH,Rheum,NonAdmitted,0-17 weeks,325
2024-02,LH,Rheum,NonAdmitted,18-51 weeks,5
2024-02,LH,Speech and language,Admitted,18-51 weeks,1
2024-02,LH,T&O,Admitted,0-17 weeks,424
2024-02,LH,T&O,Admitted,18-51 weeks,751
2024-02,LH,T&O,Admitted,52+ weeks,175
2024-02,LH,T&O,NonAdmitted,0-17 weeks,1467
2024-02,LH,T&O,NonAdmitted,18-51 weeks,801
2024-02,LH,T&O,NonAdmitted,52+ weeks,119
2024-02,LH,Upper Gast Surg,Admitted,0-17 weeks,22
2024-02,LH,Upper Gast Surg,Admitted,18-51 weeks,4
2024-02,LH,Upper Gast Surg,Admitted,52+ weeks,1
2024-02,LH,Upper Gast Surg,NonAdmitted,0-17 weeks,92
2024-02,LH,Upper Gast Surg,NonAdmitted,18-51 weeks,66
2024-02,LH,Upper Gast Surg,NonAdmitted,52+ weeks,3
2024-02,LH,Urology,Admitted,0-17 weeks,93
2024-02,LH,Urology,Admitted,18-51 weeks,53
2024-02,LH,Urology,Admitted,52+ weeks,7
2024-02,LH,Urology,NonAdmitted,0-17 weeks,9
2024-02,LH,Urology,NonAdmitted,18-51 weeks,8
2024-02,LH,Urology,NonAdmitted,52+ weeks,1
2024-02,LH,Vasc Surg,Admitted,0-17 weeks,38
2024-02,LH,Vasc Surg,Admitted,18-51 weeks,62
2024-02,LH,Vasc Surg,Admitted,52+ weeks,37
2024-02,LH,Vasc Surg,NonAdmitted,0-17 weeks,360
2024-02,LH,Vasc Surg,NonAdmitted,18-51 weeks,615
2024-02,LH,Vasc Surg,NonAdmitted,52+ weeks,41
2024-02,QE,Audiology,NonAdmitted,0-17 weeks,17
2024-02,QE,Audiology,NonAdmitted,18-51 weeks,1
2024-02,QE,Breast Surg,Admitted,0-17 weeks,13
2024-02,QE,Breast Surg,Admitted,18-51 weeks,4
2024-02,QE,Breast Surg,NonAdmitted,0-17 weeks,331
2024-02,QE,Breast Surg,NonAdmitted,18-51 weeks,22
2024-02,QE,Cardio,Admitted,0-17 weeks,57
2024-02,QE,Cardio,Admitted,18-51 weeks,44
2024-02,QE,Cardio,Admitted,52+ weeks,4
2024-02,QE,Cardio,NonAdmitted,0-17 weeks,1159
2024-02,QE,Cardio,NonAdmitted,18-51 weeks,601
2024-02,QE,Cardio,NonAdmitted,52+ weeks,26
2024-02,QE,Clin Haem,Admitted,0-17 weeks,11
2024-02,QE,Clin Haem,Admitted,18-51 weeks,8
2024-02,QE,Clin Haem,NonAdmitted,0-17 weeks,120
2024-02,QE,Clin Haem,NonAdmitted,18-51 weeks,223
2024-02,QE,Clin Haem,NonAdmitted,52+ weeks,15
2024-02,QE,Colorect Surg,Admitted,0-17 weeks,184
2024-02,QE,Colorect Surg,Admitted,18-51 weeks,65
2024-02,QE,Colorect Surg,Admitted,52+ weeks,19
2024-02,QE,Colorect Surg,NonAdmitted,0-17 weeks,777
2024-02,QE,Colorect Surg,NonAdmitted,18-51 weeks,571
2024-02,QE,Colorect Surg,NonAdmitted,52+ weeks,46
2024-02,QE,Derm,NonAdmitted,0-17 weeks,1543
2024-02,QE,Derm,NonAdmitted,18-51 weeks,1043
2024-02,QE,Derm,NonAdmitted,52+ weeks,50
2024-02,QE,Diabetic,NonAdmitted,0-17 weeks,107
2024-02,QE,Diabetic,NonAdmitted,18-51 weeks,10
2024-02,QE,Endocrin,NonAdmitted,0-17 weeks,332
2024-02,QE,Endocrin,NonAdmitted,18-51 weeks,19
2024-02,QE,ENT,Admitted,0-17 weeks,15
2024-02,QE,ENT,Admitted,18-51 weeks,17
2024-02,QE,ENT,Admitted,52+ weeks,4
2024-02,QE,ENT,NonAdmitted,0-17 weeks,1862
2024-02,QE,ENT,NonAdmitted,18-51 weeks,1937
2024-02,QE,ENT,NonAdmitted,52+ weeks,57
2024-02,QE,Gastro,Admitted,0-17 weeks,143
2024-02,QE,Gastro,Admitted,18-51 weeks,38
2024-02,QE,Gastro,Admitted,52+ weeks,5
2024-02,QE,Gastro,NonAdmitted,0-17 weeks,1345
2024-02,QE,Gastro,NonAdmitted,18-51 weeks,1089
2024-02,QE,Gastro,NonAdmitted,52+ weeks,34
2024-02,QE,Gen Med,Admitted,0-17 weeks,2
2024-02,QE,Gen Med,Admitted,18-51 weeks,1
2024-02,QE,Gen Med,NonAdmitted,0-17 weeks,162
2024-02,QE,Gen Med,NonAdmitted,18-51 weeks,14
2024-02,QE,Gen Med,NonAdmitted,52+ weeks,1
2024-02,QE,Gen Surg,Admitted,0-17 weeks,230
2024-02,QE,Gen Surg,Admitted,18-51 weeks,285
2024-02,QE,Gen Surg,Admitted,52+ weeks,79
2024-02,QE,Gen Surg,NonAdmitted,0-17 weeks,395
2024-02,QE,Gen Surg,NonAdmitted,18-51 weeks,568
2024-02,QE,Gen Surg,NonAdmitted,52+ weeks,71
2024-02,QE,Geriatric Med,NonAdmitted,0-17 weeks,3
2024-02,QE,Gynae,Admitted,0-17 weeks,138
2024-02,QE,Gynae,Admitted,18-51 weeks,223
2024-02,QE,Gynae,Admitted,52+ weeks,114
2024-02,QE,Gynae,NonAdmitted,0-17 weeks,1809
2024-02,QE,Gynae,NonAdmitted,18-51 weeks,1123
2024-02,QE,Gynae,NonAdmitted,52+ weeks,125
2024-02,QE,Med Oncol,Admitted,0-17 weeks,17
2024-02,QE,Med Oncol,Admitted,18-51 weeks,1
2024-02,QE,Med Oncol,NonAdmitted,0-17 weeks,27
2024-02,QE,Med Oncol,NonAdmitted,18-51 weeks,1
2024-02,QE,Nephro,NonAdmitted,0-17 weeks,211
2024-02,QE,Nephro,NonAdmitted,18-51 weeks,39
2024-02,QE,Neuro,NonAdmitted,0-17 weeks,908
2024-02,QE,Neuro,NonAdmitted,18-51 weeks,916
2024-02,QE,Neuro,NonAdmitted,52+ weeks,69
2024-02,QE,Paed Cardio,NonAdmitted,0-17 weeks,17
2024-02,QE,Paed Cardio,NonAdmitted,18-51 weeks,5
2024-02,QE,Paed Clin Haem,Admitted,0-17 weeks,2
2024-02,QE,Paed Clin Haem,NonAdmitted,0-17 weeks,4
2024-02,QE,Paed Derm,NonAdmitted,0-17 weeks,189
2024-02,QE,Paed Derm,NonAdmitted,18-51 weeks,186
2024-02,QE,Paed Derm,NonAdmitted,52+ weeks,6
2024-02,QE,Paed Diab Med,NonAdmitted,0-17 weeks,11
2024-02,QE,Paed Endocrin,NonAdmitted,0-17 weeks,6
2024-02,QE,Paed Endocrin,NonAdmitted,18-51 weeks,6
2024-02,QE,Paed ENT,Admitted,0-17 weeks,9
2024-02,QE,Paed ENT,Admitted,18-51 weeks,30
2024-02,QE,Paed ENT,Admitted,52+ weeks,27
2024-02,QE,Paed ENT,NonAdmitted,0-17 weeks,805
2024-02,QE,Paed ENT,NonAdmitted,18-51 weeks,503
2024-02,QE,Paed ENT,NonAdmitted,52+ weeks,15
2024-02,QE,Paed Med Oncol,NonAdmitted,0-17 weeks,2
2024-02,QE,Paed Med Oncol,NonAdmitted,18-51 weeks,1
2024-02,QE,Paed Surg,NonAdmitted,0-17 weeks,5
2024-02,QE,Paed Surg,NonAdmitted,18-51 weeks,1
2024-02,QE,Paed Surg,NonAdmitted,52+ weeks,1
2024-02,QE,Paed T&O,Admitted,0-17 weeks,4
2024-02,QE,Paed T&O,Admitted,18-51 weeks,6
2024-02,QE,Paed T&O,NonAdmitted,0-17 weeks,210
2024-02,QE,Paed T&O,NonAdmitted,18-51 weeks,240
2024-02,QE,Paed T&O,NonAdmitted,52+ weeks,45
2024-02,QE,Paediatrics,Admitted,0-17 weeks,12
2024-02,QE,Paediatrics,Admitted,18-51 weeks,2
2024-02,QE,Paediatrics,NonAdmitted,0-17 weeks,829
2024-02,QE,Paediatrics,NonAdmitted,18-51 weeks,315
2024-02,QE,Paediatrics,NonAdmitted,52+ weeks,4
2024-02,QE,Pain Manage,Admitted,0-17 weeks,61
2024-02,QE,Pain Manage,Admitted,18-51 weeks,56
2024-02,QE,Pain Manage,Admitted,52+ weeks,7
2024-02,QE,Pain Manage,NonAdmitted,0-17 weeks,314
2024-02,QE,Pain Manage,NonAdmitted,18-51 weeks,323
2024-02,QE,Pain Manage,NonAdmitted,52+ weeks,6
2024-02,QE,Physio,Admitted,0-17 weeks,6
2024-02,QE,Physio,Admitted,18-51 weeks,9
2024-02,QE,Physio,Admitted,52+ weeks,3
2024-02,QE,Physio,NonAdmitted,0-17 weeks,6
2024-02,QE,Physio,NonAdmitted,18-51 weeks,3
2024-02,QE,Plastics,Admitted,0-17 weeks,2
2024-02,QE,Plastics,Admitted,18-51 weeks,10
2024-02,QE,Plastics,Admitted,52+ weeks,1
2024-02,QE,Plastics,NonAdmitted,0-17 weeks,4
2024-02,QE,Plastics,NonAdmitted,18-51 weeks,5
2024-02,QE,Plastics,NonAdmitted,52+ weeks,1
2024-02,QE,Resp Med,Admitted,0-17 weeks,28
2024-02,QE,Resp Med,Admitted,18-51 weeks,45
2024-02,QE,Resp Med,Admitted,52+ weeks,9
2024-02,QE,Resp Med,NonAdmitted,0-17 weeks,934
2024-02,QE,Resp Med,NonAdmitted,18-51 weeks,646
2024-02,QE,Resp Med,NonAdmitted,52+ weeks,44
2024-02,QE,Rheum,Admitted,0-17 weeks,1
2024-02,QE,Rheum,NonAdmitted,0-17 weeks,486
2024-02,QE,Rheum,NonAdmitted,18-51 weeks,196
2024-02,QE,Rheum,NonAdmitted,52+ weeks,7
2024-02,QE,T&O,Admitted,0-17 weeks,224
2024-02,QE,T&O,Admitted,18-51 weeks,304
2024-02,QE,T&O,Admitted,52+ weeks,44
2024-02,QE,T&O,NonAdmitted,0-17 weeks,880
2024-02,QE,T&O,NonAdmitted,18-51 weeks,373
2024-02,QE,T&O,NonAdmitted,52+ weeks,51
2024-02,QE,Upper Gast Surg,Admitted,0-17 weeks,3
2024-02,QE,Upper Gast Surg,Admitted,18-51 weeks,1
2024-02,QE,Upper Gast Surg,NonAdmitted,0-17 weeks,73
2024-02,QE,Upper Gast Surg,NonAdmitted,18-51 weeks,27
2024-02,QE,Upper Gast Surg,NonAdmitted,52+ weeks,2
2024-02,QE,Urology,Admitted,0-17 weeks,85
2024-02,QE,Urology,Admitted,18-51 weeks,127
2024-02,QE,Urology,NonAdmitted,0-17 weeks,1164
2024-02,QE,Urology,NonAdmitted,18-51 weeks,625
2024-02,QE,Vasc Surg,NonAdmitted,0-17 weeks,221
2024-02,QE,Vasc Surg,NonAdmitted,18-51 weeks,276
2024-02,QE,Vasc Surg,NonAdmitted,52+ weeks,16
2024-03,LH,A&E,NonAdmitted,0-17 weeks,1
2024-03,LH,Audiology,Admitted,18-51 weeks,1
2024-03,LH,Audiology,NonAdmitted,0-17 weeks,10
2024-03,LH,Audiology,NonAdmitted,18-51 weeks,8
2024-03,LH,Audiology,NonAdmitted,52+ weeks,7
2024-03,LH,Breast Surg,Admitted,52+ weeks,1
2024-03,LH,Breast Surg,NonAdmitted,0-17 weeks,266
2024-03,LH,Breast Surg,NonAdmitted,18-51 weeks,18
2024-03,LH,Breast Surg,NonAdmitted,52+ weeks,1
2024-03,LH,Cardio,Admitted,0-17 weeks,9
2024-03,LH,Cardio,Admitted,18-51 weeks,3
2024-03,LH,Cardio,NonAdmitted,0-17 weeks,899
2024-03,LH,Cardio,NonAdmitted,18-51 weeks,902
2024-03,LH,Cardio,NonAdmitted,52+ weeks,43
2024-03,LH,Clin Haem,Admitted,0-17 weeks,15
2024-03,LH,Clin Haem,Admitted,18-51 weeks,2
2024-03,LH,Clin Haem,NonAdmitted,0-17 weeks,296
2024-03,LH,Clin Haem,NonAdmitted,18-51 weeks,88
2024-03,LH,Clin Haem,NonAdmitted,52+ weeks,7
2024-03,LH,Colorect Surg,Admitted,0-17 weeks,46
2024-03,LH,Colorect Surg,Admitted,18-51 weeks,14
2024-03,LH,Colorect Surg,Admitted,52+ weeks,3
2024-03,LH,Colorect Surg,NonAdmitted,0-17 weeks,136
2024-03,LH,Colorect Surg,NonAdmitted,18-51 weeks,19
2024-03,LH,Colorect Surg,NonAdmitted,52+ weeks,10
2024-03,LH,Derm,Admitted,0-17 weeks,121
2024-03,LH,Derm,Admitted,18-51 weeks,6
2024-03,LH,Derm,NonAdmitted,0-17 weeks,827
2024-03,LH,Derm,NonAdmitted,18-51 weeks,34
2024-03,LH,Diabetic,NonAdmitted,0-17 weeks,141
2024-03,LH,Diabetic,NonAdmitted,18-51 weeks,3
2024-03,LH,Endocrin,NonAdmitted,0-17 weeks,207
2024-03,LH,Endocrin,NonAdmitted,18-51 weeks,8
2024-03,LH,ENT,Admitted,0-17 weeks,362
2024-03,LH,ENT,Admitted,18-51 weeks,478
2024-03,LH,ENT,Admitted,52+ weeks,330
2024-03,LH,ENT,NonAdmitted,0-17 weeks,2952
2024-03,LH,ENT,NonAdmitted,18-51 weeks,3220
2024-03,LH,ENT,NonAdmitted,52+ weeks,564
2024-03,LH,Gastro,Admitted,0-17 weeks,356
2024-03,LH,Gastro,Admitted,18-51 weeks,55
2024-03,LH,Gastro,Admitted,52+ weeks,6
2024-03,LH,Gastro,NonAdmitted,0-17 weeks,1121
2024-03,LH,Gastro,NonAdmitted,18-51 weeks,857
2024-03,LH,Gastro,NonAdmitted,52+ weeks,132
2024-03,LH,Gen Med,NonAdmitted,0-17 weeks,51
2024-03,LH,Gen Med,NonAdmitted,18-51 weeks,273
2024-03,LH,Gen Med,NonAdmitted,52+ weeks,1
2024-03,LH,Gen Surg,Admitted,0-17 weeks,214
2024-03,LH,Gen Surg,Admitted,18-51 weeks,422
2024-03,LH,Gen Surg,Admitted,52+ weeks,137
2024-03,LH,Gen Surg,NonAdmitted,0-17 weeks,874
2024-03,LH,Gen Surg,NonAdmitted,18-51 weeks,856
2024-03,LH,Gen Surg,NonAdmitted,52+ weeks,187
2024-03,LH,Geriatric Med,Admitted,0-17 weeks,1
2024-03,LH,Geriatric Med,NonAdmitted,0-17 weeks,167
2024-03,LH,Geriatric Med,NonAdmitted,18-51 weeks,8
2024-03,LH,Gynae,Admitted,0-17 weeks,119
2024-03,LH,Gynae,Admitted,18-51 weeks,208
2024-03,LH,Gynae,Admitted,52+ weeks,72
2024-03,LH,Gynae,NonAdmitted,0-17 weeks,1775
2024-03,LH,Gynae,NonAdmitted,18-51 weeks,1181
2024-03,LH,Gynae,NonAdmitted,52+ weeks,77
2024-03,LH,Med Oncol,Admitted,0-17 weeks,60
2024-03,LH,Med Oncol,Admitted,18-51 weeks,2
2024-03,LH,Med Oncol,NonAdmitted,0-17 weeks,80
2024-03,LH,Med Oncol,NonAdmitted,18-51 weeks,7
2024-03,LH,Med Oncol,NonAdmitted,52+ weeks,1
2024-03,LH,Midwifery,Admitted,18-51 weeks,1
2024-03,LH,Nephro,NonAdmitted,0-17 weeks,142
2024-03,LH,Nephro,NonAdmitted,18-51 weeks,28
2024-03,LH,Neuro,NonAdmitted,0-17 weeks,848
2024-03,LH,Neuro,NonAdmitted,18-51 weeks,1086
2024-03,LH,Neuro,NonAdmitted,52+ weeks,53
2024-03,LH,Paed Cardio,NonAdmitted,0-17 weeks,91
2024-03,LH,Paed Cardio,NonAdmitted,18-51 weeks,50
2024-03,LH,Paed Cardio,NonAdmitted,52+ weeks,2
2024-03,LH,Paed Clin Haem,NonAdmitted,0-17 weeks,3
2024-03,LH,Paed Clin Haem,NonAdmitted,18-51 weeks,1
2024-03,LH,Paed Derm,NonAdmitted,0-17 weeks,196
2024-03,LH,Paed Derm,NonAdmitted,18-51 weeks,10
2024-03,LH,Paed Diab Med,NonAdmitted,0-17 weeks,1
2024-03,LH,Paed Endocrin,NonAdmitted,0-17 weeks,16
2024-03,LH,Paed ENT,Admitted,0-17 weeks,136
2024-03,LH,Paed ENT,Admitted,18-51 weeks,335
2024-03,LH,Paed ENT,Admitted,52+ weeks,212
2024-03,LH,Paed ENT,NonAdmitted,0-17 weeks,496
2024-03,LH,Paed ENT,NonAdmitted,18-51 weeks,453
2024-03,LH,Paed ENT,NonAdmitted,52+ weeks,122
2024-03,LH,Paed Gastro,NonAdmitted,0-17 weeks,44
2024-03,LH,Paed Gastro,NonAdmitted,18-51 weeks,4
2024-03,LH,Paed Ophthal,NonAdmitted,0-17 weeks,187
2024-03,LH,Paed Ophthal,NonAdmitted,18-51 weeks,29
2024-03,LH,Paed Ophthal,NonAdmitted,52+ weeks,1
2024-03,LH,Paed Rheum,NonAdmitted,0-17 weeks,35
2024-03,LH,Paed Rheum,NonAdmitted,18-51 weeks,17
2024-03,LH,Paed Rheum,NonAdmitted,52+ weeks,1
2024-03,LH,Paed Surg,Admitted,0-17 weeks,65
2024-03,LH,Paed Surg,Admitted,18-51 weeks,13
2024-03,LH,Paed Surg,NonAdmitted,0-17 weeks,138
2024-03,LH,Paed Surg,NonAdmitted,18-51 weeks,11
2024-03,LH,Paed T&O,Admitted,0-17 weeks,3
2024-03,LH,Paed T&O,Admitted,18-51 weeks,5
2024-03,LH,Paed T&O,Admitted,52+ weeks,3
2024-03,LH,Paed T&O,NonAdmitted,18-51 weeks,1
2024-03,LH,Paediatrics,NonAdmitted,0-17 weeks,769
2024-03,LH,Paediatrics,NonAdmitted,18-51 weeks,179
2024-03,LH,Paediatrics,NonAdmitted,52+ weeks,1
2024-03,LH,Pain Manage,Admitted,0-17 weeks,48
2024-03,LH,Pain Manage,Admitted,18-51 weeks,31
2024-03,LH,Pain Manage,Admitted,52+ weeks,5
2024-03,LH,Pain Manage,NonAdmitted,0-17 weeks,440
2024-03,LH,Pain Manage,NonAdmitted,18-51 weeks,457
2024-03,LH,Pain Manage,NonAdmitted,52+ weeks,29
2024-03,LH,Physio,Admitted,0-17 weeks,19
2024-03,LH,Physio,Admitted,18-51 weeks,11
2024-03,LH,Physio,NonAdmitted,0-17 weeks,31
2024-03,LH,Physio,NonAdmitted,18-51 weeks,19
2024-03,LH,Physio,NonAdmitted,52+ weeks,1
2024-03,LH,Podiatric Surgery,Admitted,0-17 weeks,1
2024-03,LH,Podiatric Surgery,Admitted,18-51 weeks,11
2024-03,LH,Podiatric Surgery,Admitted,52+ weeks,1
2024-03,LH,Podiatric Surgery,NonAdmitted,18-51 weeks,4
2024-03,LH,Podiatric Surgery,NonAdmitted,52+ weeks,2
2024-03,LH,Resp Med,Admitted,0-17 weeks,6
2024-03,LH,Resp Med,NonAdmitted,0-17 weeks,433
2024-03,LH,Resp Med,NonAdmitted,18-51 weeks,77
2024-03,LH,Rheum,Admitted,0-17 weeks,4
2024-03,LH,Rheum,Admitted,18-51 weeks,14
2024-03,LH,Rheum,NonAdmitted,0-17 weeks,333
2024-03,LH,Rheum,NonAdmitted,18-51 weeks,4
2024-03,LH,Speech and language,Admitted,0-17 weeks,1
2024-03,LH,Speech and language,Admitted,52+ weeks,1
2024-03,LH,T&O,Admitted,0-17 weeks,425
2024-03,LH,T&O,Admitted,18-51 weeks,786
2024-03,LH,T&O,Admitted,52+ weeks,189
2024-03,LH,T&O,NonAdmitted,0-17 weeks,1451
2024-03,LH,T&O,NonAdmitted,18-51 weeks,817
2024-03,LH,T&O,NonAdmitted,52+ weeks,103
2024-03,LH,Upper Gast Surg,Admitted,0-17 weeks,35
2024-03,LH,Upper Gast Surg,Admitted,18-51 weeks,3
2024-03,LH,Upper Gast Surg,NonAdmitted,0-17 weeks,112
2024-03,LH,Upper Gast Surg,NonAdmitted,18-51 weeks,67
2024-03,LH,Upper Gast Surg,NonAdmitted,52+ weeks,6
2024-03,LH,Urology,Admitted,0-17 weeks,93
2024-03,LH,Urology,Admitted,18-51 weeks,62
2024-03,LH,Urology,Admitted,52+ weeks,2
2024-03,LH,Urology,NonAdmitted,0-17 weeks,13
2024-03,LH,Urology,NonAdmitted,18-51 weeks,4
2024-03,LH,Urology,NonAdmitted,52+ weeks,1
2024-03,LH,Vasc Surg,Admitted,0-17 weeks,28
2024-03,LH,Vasc Surg,Admitted,18-51 weeks,60
2024-03,LH,Vasc Surg,Admitted,52+ weeks,19
2024-03,LH,Vasc Surg,NonAdmitted,0-17 weeks,339
2024-03,LH,Vasc Surg,NonAdmitted,18-51 weeks,648
2024-03,LH,Vasc Surg,NonAdmitted,52+ weeks,40
2024-03,QE,Audiology,NonAdmitted,0-17 weeks,1
2024-03,QE,Audiology,NonAdmitted,18-51 weeks,1
2024-03,QE,Breast Surg,Admitted,0-17 weeks,9
2024-03,QE,Breast Surg,Admitted,18-51 weeks,3
2024-03,QE,Breast Surg,NonAdmitted,0-17 weeks,288
2024-03,QE,Breast Surg,NonAdmitted,18-51 weeks,16
2024-03,QE,Breast Surg,NonAdmitted,52+ weeks,1
2024-03,QE,Cardio,Admitted,0-17 weeks,37
2024-03,QE,Cardio,Admitted,18-51 weeks,45
2024-03,QE,Cardio,Admitted,52+ weeks,3
2024-03,QE,Cardio,NonAdmitted,0-17 weeks,1122
2024-03,QE,Cardio,NonAdmitted,18-51 weeks,613
2024-03,QE,Cardio,NonAdmitted,52+ weeks,28
2024-03,QE,Clin Haem,Admitted,0-17 weeks,10
2024-03,QE,Clin Haem,Admitted,18-51 weeks,5
2024-03,QE,Clin Haem,NonAdmitted,0-17 weeks,95
2024-03,QE,Clin Haem,NonAdmitted,18-51 weeks,207
2024-03,QE,Clin Haem,NonAdmitted,52+ weeks,27
2024-03,QE,Colorect Surg,Admitted,0-17 weeks,176
2024-03,QE,Colorect Surg,Admitted,18-51 weeks,54
2024-03,QE,Colorect Surg,Admitted,52+ weeks,33
2024-03,QE,Colorect Surg,NonAdmitted,0-17 weeks,774
2024-03,QE,Colorect Surg,NonAdmitted,18-51 weeks,541
2024-03,QE,Colorect Surg,NonAdmitted,52+ weeks,57
2024-03,QE,Derm,NonAdmitted,0-17 weeks,1576
2024-03,QE,Derm,NonAdmitted,18-51 weeks,997
2024-03,QE,Derm,NonAdmitted,52+ weeks,31
2024-03,QE,Diabetic,NonAdmitted,0-17 weeks,107
2024-03,QE,Diabetic,NonAdmitted,18-51 weeks,3
2024-03,QE,Endocrin,NonAdmitted,0-17 weeks,320
2024-03,QE,Endocrin,NonAdmitted,18-51 weeks,21
2024-03,QE,ENT,Admitted,0-17 weeks,16
2024-03,QE,ENT,Admitted,18-51 weeks,21
2024-03,QE,ENT,Admitted,52+ weeks,7
2024-03,QE,ENT,NonAdmitted,0-17 weeks,1808
2024-03,QE,ENT,NonAdmitted,18-51 weeks,1966
2024-03,QE,ENT,NonAdmitted,52+ weeks,129
2024-03,QE,Gastro,Admitted,0-17 weeks,163
2024-03,QE,Gastro,Admitted,18-51 weeks,44
2024-03,QE,Gastro,Admitted,52+ weeks,4
2024-03,QE,Gastro,NonAdmitted,0-17 weeks,1338
2024-03,QE,Gastro,NonAdmitted,18-51 weeks,1103
2024-03,QE,Gastro,NonAdmitted,52+ weeks,70
2024-03,QE,Gen Med,NonAdmitted,0-17 weeks,270
2024-03,QE,Gen Med,NonAdmitted,18-51 weeks,1
2024-03,QE,Gen Surg,Admitted,0-17 weeks,241
2024-03,QE,Gen Surg,Admitted,18-51 weeks,329
2024-03,QE,Gen Surg,Admitted,52+ weeks,83
2024-03,QE,Gen Surg,NonAdmitted,0-17 weeks,405
2024-03,QE,Gen Surg,NonAdmitted,18-51 weeks,481
2024-03,QE,Gen Surg,NonAdmitted,52+ weeks,88
